ts,load1,mem_used_mb,mem_avail_mb,swap_used_mb,cpu_total_cores,py_cores,py_rss_mb,dec_cores,dec_rss_mb,pub_cores,pub_rss_mb,mtx_cores,mtx_rss_mb,temp_c,cpu_mhz
2026-09-06T05:36:14,3.24,2169,1628,0,2.70,1.03,1336,1.59,331,0.01,49,0.03,48,28,2000
2026-09-06T05:36:24,2.97,2134,1663,0,2.31,0.53,1314,1.62,331,0.01,49,0.04,48,28,2600
2026-09-06T05:36:34,3.49,2196,1601,0,2.54,0.84,1351,1.63,331,0.01,49,0.03,46,28,2500
2026-09-06T05:36:44,3.55,2153,1644,0,2.68,1.02,1326,1.58,331,0.01,49,0.03,47,28,2427
2026-09-06T05:36:54,3.48,2198,1599,0,2.29,0.56,1310,1.67,331,0.01,49,0.04,47,28,2700
2026-09-06T05:37:04,3.46,2240,1557,0,2.59,0.83,1340,1.69,331,0.01,49,0.03,48,28,800
2026-09-06T05:37:14,3.55,2131,1666,0,2.77,1.04,1326,1.64,331,0.01,49,0.03,47,28,2600
2026-09-06T05:37:24,3.85,2168,1629,0,2.42,0.57,1303,1.70,331,0.01,49,0.04,48,28,2600
2026-09-06T05:37:34,3.73,2188,1609,0,2.53,0.83,1340,1.63,331,0.01,49,0.03,48,28,1200
2026-09-06T05:37:44,3.40,2203,1594,0,2.74,1.04,1326,1.63,331,0.01,49,0.03,48,28,2600
2026-09-06T05:37:54,3.28,2193,1604,0,2.26,0.56,1310,1.64,331,0.01,49,0.03,47,28,2783
2026-09-06T05:38:04,3.23,2188,1609,0,2.55,0.82,1340,1.66,331,0.01,49,0.03,47,28,2600
2026-09-06T05:38:14,3.77,2214,1583,0,2.97,1.29,1305,1.61,331,0.01,49,0.03,48,28,2500
2026-09-06T05:38:24,3.33,2168,1629,0,2.37,0.56,1300,1.65,331,0.01,49,0.03,47,28,2225
2026-09-06T05:38:34,3.19,2183,1614,0,2.55,0.81,1331,1.66,331,0.01,49,0.03,48,28,800
2026-09-06T05:38:44,3.32,2158,1639,0,2.78,1.05,1306,1.65,331,0.01,49,0.04,48,28,2300
2026-09-06T05:38:54,3.26,2220,1577,0,2.41,0.63,1296,1.71,331,0.01,49,0.03,48,28,2700
2026-09-06T05:39:04,3.35,2245,1552,0,2.76,1.04,1331,1.64,331,0.01,49,0.04,47,28,2300
2026-09-06T05:39:14,3.46,2162,1635,0,3.00,1.29,1316,1.63,331,0.01,49,0.04,47,28,1400
2026-09-06T05:39:24,3.15,2132,1665,0,2.20,0.55,1315,1.50,331,0.01,49,0.03,46,28,2600
2026-09-06T05:39:34,3.11,2176,1621,0,2.70,1.07,1330,1.56,331,0.01,49,0.03,46,28,2600
2026-09-06T05:39:44,2.94,2202,1595,0,2.93,1.27,1315,1.58,331,0.01,49,0.04,48,28,2600
2026-09-06T05:39:54,2.80,2148,1649,0,2.36,0.59,1310,1.70,331,0.01,49,0.04,46,28,2681
2026-09-06T05:40:04,3.28,2215,1582,0,2.82,1.08,1329,1.66,331,0.01,49,0.03,48,28,1700
2026-09-06T05:40:14,3.18,2146,1651,0,2.85,1.12,1318,1.65,331,0.01,49,0.03,47,28,2600
2026-09-06T05:40:24,3.17,2191,1606,0,2.44,0.65,1280,1.63,331,0.01,49,0.03,46,28,2600
2026-09-06T05:40:34,3.27,2232,1565,0,2.87,1.15,1329,1.64,331,0.01,49,0.03,47,28,2200
2026-09-06T05:40:44,3.24,2208,1589,0,2.73,1.11,1318,1.54,331,0.01,49,0.04,47,28,2500
2026-09-06T05:40:54,2.96,2207,1590,0,2.35,0.65,1290,1.63,331,0.01,49,0.03,46,28,2600
2026-09-06T05:41:04,2.87,2095,1702,0,2.69,1.05,1286,1.58,331,0.01,49,0.03,47,28,1100
2026-09-06T05:41:14,2.82,2184,1613,0,2.87,1.15,1318,1.64,331,0.01,49,0.03,47,28,800
2026-09-06T05:41:24,2.91,2131,1666,0,2.48,0.68,1292,1.63,331,0.01,49,0.04,47,28,2600
2026-09-06T05:41:34,3.16,2124,1673,0,2.73,0.96,1314,1.70,331,0.01,49,0.03,46,28,2600
2026-09-06T05:41:44,3.67,2194,1603,0,2.86,1.14,1318,1.64,331,0.01,49,0.04,47,28,2300
2026-09-06T05:41:54,3.65,2193,1604,0,2.39,0.66,1309,1.66,331,0.01,49,0.03,46,28,2700
2026-09-06T05:42:04,4.23,2179,1618,0,2.64,0.98,1330,1.58,331,0.01,49,0.03,47,28,2525
2026-09-06T05:42:14,4.03,2228,1569,0,2.89,1.14,1318,1.67,331,0.01,49,0.03,47,28,2600
2026-09-06T05:42:24,3.63,2163,1634,0,2.52,0.69,1299,1.67,331,0.01,49,0.04,47,28,2600
2026-09-06T05:42:34,3.59,2199,1598,0,2.75,0.99,1329,1.68,331,0.01,49,0.03,47,28,2600
2026-09-06T05:42:44,3.91,2179,1618,0,2.76,1.12,1315,1.56,331,0.01,49,0.03,48,28,2000
2026-09-06T05:42:54,4.09,2240,1557,0,2.17,0.63,1299,1.47,331,0.01,49,0.03,48,28,2600
2026-09-06T05:43:04,3.91,2116,1681,0,2.77,1.06,1289,1.64,331,0.01,49,0.03,47,28,2600
2026-09-06T05:43:14,3.55,2156,1641,0,2.81,1.16,1310,1.57,331,0.01,49,0.03,48,28,2500
2026-09-06T05:43:24,3.16,2152,1645,0,2.37,0.63,1307,1.56,331,0.01,49,0.03,46,28,2700
2026-09-06T05:43:34,3.67,2156,1641,0,2.86,1.16,1328,1.62,331,0.01,49,0.03,48,28,2600
2026-09-06T05:43:44,3.59,2229,1568,0,2.83,1.19,1316,1.57,331,0.01,49,0.03,46,28,800
2026-09-06T05:43:55,3.11,2230,1567,0,2.42,0.68,1303,1.66,331,0.01,49,0.03,47,28,2700
2026-09-06T05:44:05,3.37,2143,1654,0,2.95,1.30,1275,1.58,331,0.01,49,0.03,46,28,2253
2026-09-06T05:44:15,3.63,2161,1636,0,2.92,1.28,1286,1.57,331,0.01,49,0.03,47,28,1575
2026-09-06T05:44:25,3.15,2244,1553,0,2.43,0.67,1293,1.61,331,0.01,49,0.03,48,28,2600
2026-09-06T05:44:35,3.55,2155,1642,0,3.10,1.37,1286,1.61,331,0.01,49,0.03,47,28,2600
2026-09-06T05:44:45,3.56,2241,1556,0,2.96,1.27,1286,1.62,331,0.01,49,0.03,48,28,2600
2026-09-06T05:44:55,3.56,2232,1565,0,2.40,0.70,1310,1.63,331,0.01,49,0.04,48,28,2700
2026-09-06T05:45:05,3.54,2114,1683,0,2.85,1.21,1289,1.56,331,0.01,49,0.03,48,28,2600
2026-09-06T05:45:15,3.15,2155,1642,0,2.69,1.02,1326,1.59,331,0.01,49,0.03,47,28,1700
2026-09-06T05:45:25,2.81,2201,1596,0,2.42,0.66,1283,1.70,331,0.01,49,0.03,48,28,2600
2026-09-06T05:45:35,3.29,2178,1619,0,2.98,1.17,1305,1.60,331,0.01,49,0.03,47,28,2600
2026-09-06T05:45:45,2.86,2171,1626,0,2.85,1.16,1326,1.61,331,0.01,49,0.04,46,28,1200
2026-09-06T05:45:55,2.82,2209,1588,0,2.53,0.72,1309,1.73,331,0.01,49,0.04,46,28,2600
2026-09-06T05:46:05,3.00,2164,1633,0,2.86,1.20,1289,1.59,331,0.01,49,0.03,46,28,1700
2026-09-06T05:46:15,3.02,2186,1611,0,2.65,1.03,1326,1.54,331,0.01,49,0.03,46,28,2300
2026-09-06T05:46:25,3.26,2182,1615,0,2.33,0.64,1316,1.63,331,0.01,49,0.03,46,28,2600
2026-09-06T05:46:35,3.29,2099,1698,0,2.90,1.10,1287,1.60,331,0.01,49,0.03,47,28,2600
2026-09-06T05:46:45,3.41,2225,1572,0,2.90,1.16,1316,1.66,331,0.02,49,0.04,47,28,2000
2026-09-06T05:46:55,3.28,2167,1630,0,2.27,0.63,1316,1.58,331,0.01,49,0.03,48,28,2600
2026-09-06T05:47:05,3.62,2133,1664,0,2.68,1.04,1287,1.57,331,0.01,49,0.03,48,28,2000
2026-09-06T05:47:15,3.45,2196,1601,0,2.92,1.18,1316,1.65,331,0.02,49,0.04,48,28,800
2026-09-06T05:47:25,2.92,2213,1584,0,2.42,0.67,1317,1.68,331,0.01,49,0.03,47,28,2690
2026-09-06T05:47:35,3.24,2130,1667,0,2.57,0.79,1286,1.62,331,0.01,49,0.03,47,28,2600
2026-09-06T05:47:45,3.21,2129,1668,0,2.89,1.20,1326,1.61,331,0.01,49,0.04,48,28,800
2026-09-06T05:47:55,2.79,2218,1579,0,2.44,0.68,1327,1.68,331,0.01,49,0.04,46,28,2700
2026-09-06T05:48:05,2.65,2162,1635,0,2.27,0.70,1320,1.51,331,0.01,49,0.03,46,28,2300
2026-09-06T05:48:15,2.73,2123,1674,0,2.67,1.03,1305,1.57,331,0.01,49,0.03,47,28,1300
2026-09-06T05:48:25,2.69,2202,1595,0,2.31,0.66,1327,1.58,331,0.01,49,0.03,47,28,2700
2026-09-06T05:48:35,3.05,2183,1614,0,2.54,0.72,1320,1.66,331,0.01,49,0.03,47,28,2600
2026-09-06T05:48:45,3.38,2265,1532,0,3.25,1.61,1304,1.55,331,0.01,49,0.03,47,28,2600
2026-09-06T05:48:55,3.08,2202,1595,0,2.41,0.68,1327,1.66,331,0.01,49,0.03,47,28,2600
2026-09-06T05:49:05,3.14,2142,1655,0,2.48,0.71,1319,1.71,331,0.01,49,0.03,46,28,1600
2026-09-06T05:49:15,3.21,2242,1555,0,3.08,1.44,1315,1.54,331,0.01,49,0.03,48,28,2600
2026-09-06T05:49:25,2.79,2168,1629,0,2.43,0.68,1327,1.68,331,0.01,49,0.04,47,28,2700
2026-09-06T05:49:35,2.81,2209,1588,0,2.55,0.72,1321,1.68,331,0.01,49,0.03,47,28,2600
2026-09-06T05:49:45,3.24,2212,1585,0,3.18,1.56,1289,1.54,331,0.01,49,0.03,47,28,2000
2026-09-06T05:49:55,3.59,2181,1616,0,2.40,0.69,1317,1.65,331,0.01,49,0.03,47,28,2700
2026-09-06T05:50:05,4.18,2145,1652,0,2.54,0.72,1330,1.75,331,0.01,49,0.03,46,28,2600
2026-09-06T05:50:15,4.02,2282,1515,0,3.07,1.55,1289,1.45,331,0.01,49,0.03,48,28,800
2026-09-06T05:50:25,4.02,2156,1641,0,2.55,0.71,1327,1.76,331,0.01,49,0.04,48,28,2600
2026-09-06T05:50:35,3.70,2217,1580,0,2.54,0.71,1319,1.67,331,0.01,49,0.03,47,28,2300
2026-09-06T05:50:45,3.53,2158,1639,0,3.05,1.44,1289,1.53,331,0.01,49,0.03,48,28,2300
2026-09-06T05:50:55,3.39,2209,1588,0,2.55,0.78,1315,1.69,331,0.01,49,0.04,48,28,2600
2026-09-06T05:51:05,3.55,2205,1592,0,2.55,0.76,1330,1.72,331,0.01,49,0.03,46,28,2600
2026-09-06T05:51:15,3.56,2182,1615,0,3.09,1.43,1278,1.58,331,0.01,49,0.03,47,28,2653
2026-09-06T05:51:25,3.33,2208,1589,0,2.55,0.78,1326,1.70,331,0.01,49,0.03,47,28,2600
2026-09-06T05:51:35,3.19,2221,1576,0,2.54,0.75,1320,1.62,331,0.01,49,0.04,47,28,1800
2026-09-06T05:51:45,3.24,2220,1577,0,2.96,1.33,1309,1.55,331,0.01,49,0.03,48,28,2599
2026-09-06T05:51:55,3.26,2212,1585,0,2.53,0.78,1327,1.68,331,0.02,49,0.04,47,28,2656
2026-09-06T05:52:05,3.06,2155,1642,0,2.50,0.74,1320,1.69,331,0.01,49,0.03,47,28,2000
2026-09-06T05:52:15,3.35,2298,1499,0,3.16,1.55,1287,1.53,331,0.01,49,0.03,48,28,1800
2026-09-06T05:52:25,3.39,2181,1616,0,2.46,0.76,1317,1.63,331,0.01,49,0.03,48,28,2700
2026-09-06T05:52:35,3.86,2128,1669,0,2.52,0.73,1330,1.65,331,0.01,49,0.03,48,28,2600
2026-09-06T05:52:45,4.27,2205,1592,0,3.20,1.59,1321,1.52,331,0.01,49,0.03,47,28,2600
2026-09-06T05:52:55,4.00,2187,1610,0,2.50,0.78,1317,1.65,331,0.01,49,0.03,47,28,2600
2026-09-06T05:53:05,3.84,2187,1610,0,2.42,0.73,1330,1.62,331,0.01,49,0.04,46,28,2150
2026-09-06T05:53:15,3.71,2260,1537,0,3.21,1.58,1289,1.55,331,0.01,49,0.03,48,28,1700
2026-09-06T05:53:25,3.84,2237,1560,0,2.53,0.77,1327,1.69,331,0.01,49,0.03,46,28,2600
2026-09-06T05:53:35,3.70,2214,1583,0,2.48,0.71,1319,1.70,331,0.01,49,0.03,48,28,2600
2026-09-06T05:53:45,3.68,2174,1623,0,3.03,1.37,1275,1.48,331,0.01,49,0.03,48,28,800
2026-09-06T05:53:55,3.49,2195,1602,0,2.56,0.83,1314,1.65,331,0.01,49,0.04,47,28,2200
2026-09-06T05:54:05,3.43,2181,1616,0,2.49,0.75,1330,1.66,331,0.01,49,0.04,47,28,1700
2026-09-06T05:54:15,3.52,2269,1528,0,3.18,1.56,1288,1.54,331,0.01,49,0.03,48,28,2600
2026-09-06T05:54:25,3.68,2202,1595,0,2.57,0.77,1316,1.71,331,0.01,49,0.04,48,28,2600
2026-09-06T05:54:35,3.94,2212,1585,0,2.49,0.71,1330,1.71,331,0.01,49,0.03,47,28,2000
2026-09-06T05:54:45,3.95,2164,1633,0,3.01,1.26,1299,1.57,331,0.01,49,0.03,47,28,2000
2026-09-06T05:54:55,3.58,2138,1659,0,2.49,0.74,1316,1.68,331,0.01,49,0.03,47,28,2600
2026-09-06T05:55:05,3.47,2169,1628,0,2.40,0.66,1330,1.68,331,0.01,49,0.03,46,28,2600
2026-09-06T05:55:15,3.48,2224,1573,0,2.85,1.15,1317,1.63,331,0.01,49,0.03,48,28,800
2026-09-06T05:55:25,3.25,2173,1624,0,2.59,0.81,1314,1.70,331,0.01,49,0.04,46,28,2600
2026-09-06T05:55:35,2.82,2158,1639,0,2.50,0.75,1330,1.68,331,0.01,49,0.03,48,28,800
2026-09-06T05:55:45,2.95,2200,1597,0,2.97,1.15,1317,1.60,331,0.01,49,0.04,48,28,2351
2026-09-06T05:55:55,2.88,2157,1640,0,2.58,0.83,1316,1.67,331,0.01,49,0.03,48,28,2600
2026-09-06T05:56:05,3.06,2177,1620,0,2.48,0.73,1330,1.69,331,0.01,49,0.03,46,28,1000
2026-09-06T05:56:15,3.35,2190,1607,0,2.81,1.14,1317,1.59,331,0.01,49,0.03,47,28,1700
2026-09-06T05:56:25,2.98,2145,1652,0,2.55,0.82,1290,1.66,331,0.01,49,0.04,47,28,2642
2026-09-06T05:56:35,2.82,2181,1616,0,2.47,0.74,1330,1.67,331,0.01,49,0.03,47,28,1700
2026-09-06T05:56:45,3.33,2194,1603,0,3.00,1.15,1317,1.64,331,0.02,49,0.03,47,28,1250
2026-09-06T05:56:55,3.19,2210,1587,0,2.63,0.85,1327,1.71,331,0.01,49,0.04,46,28,2616
2026-09-06T05:57:05,3.00,2222,1575,0,2.38,0.70,1340,1.62,331,0.01,49,0.03,46,28,2600
2026-09-06T05:57:15,3.18,2223,1574,0,2.77,1.14,1315,1.56,331,0.01,49,0.03,48,28,2300
2026-09-06T05:57:25,2.92,2203,1594,0,2.64,0.87,1301,1.70,331,0.01,49,0.03,48,28,2600
2026-09-06T05:57:35,3.07,2197,1600,0,2.59,0.95,1319,1.57,331,0.01,49,0.03,47,28,2600
2026-09-06T05:57:46,3.16,2181,1616,0,3.15,1.39,1285,1.55,331,0.01,49,0.03,48,28,1700
2026-09-06T05:57:56,3.28,2268,1529,0,2.55,0.87,1286,1.61,331,0.01,49,0.03,47,28,2600
2026-09-06T05:58:06,3.61,2245,1552,0,2.57,0.92,1329,1.58,331,0.01,49,0.03,47,28,1600
2026-09-06T05:58:16,3.20,534,3263,0,0.54,,,,,0.02,49,0.03,47,28,1275
2026-09-06T05:58:26,2.71,526,3271,0,0.05,,,,,0.02,49,0.03,46,28,2000
2026-09-06T05:58:36,2.29,530,3267,0,0.05,,,,,0.02,49,0.03,46,28,1275
2026-09-06T05:58:46,2.02,537,3260,0,0.08,,,,,0.02,49,0.03,46,28,1579
